block,n,f,b,g,d
1.3026345E7,279.0,44.66949976027973,29.322391035612636,0.28,0.0625
1.3026346E7,316.0,42.37045480753291,31.155040475338424,1.0,0.0625
1.3026347E7,320.0,43.45779819277276,30.33722066286079,0.29,0.0625
1.3026348E7,281.0,44.779868135196466,29.351260991317815,0.24,0.0625
1.3026349E7,308.0,37.02053707763308,30.195109744818204,0.73,0.0625
1.302635E7,310.0,42.52224523537955,29.553463662740818,0.33,0.0625
1.3026351E7,337.0,41.86106155647502,29.036278048642856,0.36,0.0625
1.3026352E7,286.0,34.09688038874812,30.851045426683037,1.0,0.0625
1.3026353E7,319.0,60.02985643182807,30.19546071136602,0.33,0.0625
1.3026354E7,308.0,62.68790355302011,29.667040148917117,0.36,0.0625
1.3026355E7,310.0,43.42360439455246,30.89080555505995,0.83,0.0625
1.3026356E7,305.0,44.16693416352763,29.848240867576678,0.23,0.0625
1.3026357E7,288.0,39.69616877544606,29.288586351309615,0.35,0.0625
1.3026358E7,328.0,35.101854069694916,31.119122998266466,1.0,0.0625
1.3026359E7,309.0,45.23814871312207,30.613437249544635,0.37,0.0625
1.302636E7,289.0,44.058337134799345,30.115968894239536,0.37,0.0625
1.3026361E7,319.0,50.639121170073864,29.43835959411915,0.32,0.0625
1.3026362E7,344.0,40.167944282355705,31.278257068751596,1.0,0.0625
1.3026363E7,293.0,44.85607218014251,30.652691927376566,0.34,0.0625
1.3026364E7,304.0,48.81997143841921,30.077953953738255,0.35,0.0625
1.3026365E7,325.0,41.35243781756882,29.664382086874355,0.39,0.0625
1.3026366E7,286.0,36.653519996848374,31.518405967304002,1.0,0.0625
1.3026367E7,283.0,44.3807667726235,31.006231870335313,0.37,0.0625
1.3026368E7,319.0,47.520646741368004,30.7736851313078,0.44,0.0625
1.3026369E7,286.0,47.87555302473753,30.004343003025106,0.3,0.0625
1.302637E7,277.0,38.161838182146184,30.45440814807048,0.62,0.0625
1.3026371E7,295.0,49.16371127169769,29.807251974923982,0.33,0.0625
1.3026372E7,307.0,37.270397693214015,30.999542053920944,0.82,0.0625
1.3026373E7,315.0,41.68934953040964,30.302052357707723,0.32,0.0625
1.3026374E7,292.0,43.687326256394435,29.355113221529358,0.25,0.0625
1.3026375E7,309.0,33.64184612173315,31.18980779787494,1.0,0.0625
1.3026376E7,300.0,44.7079509231453,30.64398616141213,0.36,0.0625
1.3026377E7,295.0,41.98332810579669,29.992801455482123,0.33,0.0625
