block,n,f,b,g,d
1.3026312E7,303.0,46.38045645225401,30.384452994237925,0.27,0.025
1.3026313E7,290.0,41.90259128703012,30.065416237798427,0.29,0.025
1.3026314E7,287.0,42.27336222005448,29.869991032252738,0.37,0.025
1.3026315E7,263.0,35.94388435195412,29.929731014317245,0.54,0.025
1.3026316E7,290.0,36.71059573260611,30.0195202073602,0.56,0.025
1.3026317E7,329.0,46.55574077139087,29.70431524518292,0.29,0.025
1.3026318E7,303.0,34.247777560413695,30.10532350099289,0.77,0.025
1.3026319E7,282.0,43.9911116694222,29.954796883487923,0.4,0.025
1.302632E7,270.0,38.78782984084214,29.879909891279205,0.45,0.025
1.3026321E7,318.0,38.31506512773803,30.0293094407356,0.6,0.025
1.3026322E7,308.0,45.60383950943855,29.924206857693026,0.43,0.025
1.3026323E7,269.0,41.60405858762288,30.148638409125727,0.65,0.025
1.3026324E7,304.0,46.47901063277139,29.801929067420783,0.27,0.025
1.3026325E7,292.0,40.26457407254948,30.159552216229834,0.74,0.025
1.3026326E7,252.0,42.191151648192864,30.008754455148683,0.4,0.025
1.3026327E7,313.0,42.43076340980584,29.88871943732809,0.42,0.025
1.3026328E7,308.0,44.39875652903357,29.60477660267347,0.31,0.025
1.3026329E7,284.0,45.71118487334949,29.264321671742728,0.27,0.025
1.302633E7,301.0,35.83964052093515,29.264321671742728,0.5,0.025
1.3026331E7,321.0,41.39992509283825,29.030207098368788,0.34,0.025
1.3026332E7,304.0,43.83946426568913,28.797965441581837,0.34,0.025
1.3026333E7,324.0,31.951378222458445,29.15794000960161,0.75,0.025
1.3026334E7,307.0,146.09688259264973,28.822623699491192,0.27,0.025
1.3026335E7,306.0,73.31012679508086,29.12526124833585,0.71,0.025
1.3026336E7,295.0,36.0521600319612,29.300012815825866,0.62,0.025
1.3026337E7,265.0,36.44926986791728,29.343962835049606,0.53,0.025
1.3026338E7,293.0,37.68079308035277,29.578714537730004,0.66,0.025
1.3026339E7,286.0,44.44330314834273,29.504767751385682,0.45,0.025
1.302634E7,363.0,42.24698015606158,29.38674868038014,0.42,0.025
1.3026341E7,324.0,36.10105375843784,29.57776254680261,0.63,0.025
1.3026342E7,308.0,39.80992777556045,29.20804051496758,0.25,0.025
1.3026343E7,292.0,34.47062282388017,29.616953082177126,0.78,0.025
1.3026344E7,286.0,45.10491800977684,29.29116659827318,0.28,0.025
1.3026345E7,304.0,38.33796249781219,29.701242930649006,0.78,0.025
1.3026346E7,303.0,36.27562402929015,30.14676157460874,0.8,0.025
1.3026347E7,287.0,47.11457865865634,29.81514719728804,0.28,0.025
1.3026348E7,293.0,49.57134967696834,29.576626019709735,0.34,0.025
1.3026349E7,332.0,53.945756275313684,29.384377950581623,0.37,0.025
1.302635E7,263.0,42.208183951865955,29.384377950581623,0.5,0.025
1.3026351E7,304.0,38.551984826612134,29.560684218285115,0.62,0.025
1.3026352E7,290.0,53.62873257555159,29.279857718211407,0.31,0.025
1.3026353E7,292.0,37.96466386751063,29.79225522828011,0.85,0.025
1.3026354E7,302.0,42.36669811711826,29.985904887263928,0.63,0.025
1.3026355E7,308.0,40.25008160107039,29.835975362827607,0.4,0.025
1.3026356E7,330.0,36.005704143662946,30.16417109181871,0.72,0.025
1.3026357E7,313.0,47.14012825273063,29.832365209808703,0.28,0.025
1.3026358E7,297.0,43.394765266317606,29.981527035857745,0.6,0.025
1.3026359E7,308.0,47.14080808135764,29.936554745303958,0.47,0.025
1.302636E7,305.0,41.09536764786261,29.846745081068047,0.44,0.025
1.3026361E7,274.0,40.33581215130779,30.100442414257124,0.67,0.025
1.3026362E7,317.0,40.376801423944805,29.694086441664655,0.23,0.025
1.3026363E7,260.0,34.27695783780176,29.916792089977143,0.65,0.025
1.3026364E7,274.0,56.19346230638315,30.24587680296689,0.72,0.025
1.3026365E7,284.0,44.479790454719854,30.003909788543154,0.34,0.025
1.3026366E7,290.0,45.2796227936582,30.078919563014512,0.55,0.025
1.3026367E7,282.0,43.628318733203926,30.22931416082958,0.6,0.025
1.3026368E7,299.0,42.5108059237116,29.957250333382113,0.32,0.025
1.3026369E7,315.0,36.19741493994743,30.706181591716664,1.0,0.025
1.302637E7,292.0,43.32695361312325,30.445179048187075,0.33,0.025
1.3026371E7,295.0,46.631566452075496,30.262507973897954,0.38,0.025
1.3026372E7,304.0,43.839365424599784,30.232245465924056,0.48,0.025
1.3026373E7,304.0,45.64382588765425,30.141548729526285,0.44,0.025
1.3026374E7,303.0,46.046701584706355,29.960699437149128,0.38,0.025
1.3026375E7,309.0,36.713139122824,30.230345732083467,0.68,0.025
1.3026376E7,262.0,40.68026295578593,29.88269675616451,0.27,0.025
1.3026377E7,338.0,34.4377597298831,30.62976417506862,1.0,0.025
1.3026378E7,314.0,52.31112454701874,30.36941117958054,0.33,0.025
1.3026379E7,308.0,42.22528400829451,30.126455890143895,0.34,0.025
1.302638E7,264.0,41.44626119027877,30.171645573979113,0.53,0.025
1.3026381E7,304.0,39.46658813380634,30.20181721955309,0.52,0.025
