block,n,f,b,g,d
1.3025883E7,274.0,81.4332160274517,59.68297230324214,0.36,0.125
1.3025884E7,275.0,81.34141410096863,56.54961625732193,0.29,0.125
1.3025885E7,294.0,64.81229571021521,63.61831828948717,1.0,0.125
1.3025886E7,310.0,85.32141569479182,60.75549396646024,0.32,0.125
1.3025887E7,283.0,86.10861940751047,58.47716294271798,0.35,0.125
1.3025888E7,281.0,82.71405968469358,56.13807642500926,0.34,0.125
1.3025889E7,291.0,65.60010550782202,63.15533597813542,1.0,0.125
1.302589E7,307.0,92.59633196189803,60.31334585911932,0.32,0.125
1.3025891E7,330.0,104.29138694364845,57.448461930811156,0.31,0.125
1.3025892E7,324.0,92.9319027055638,55.00690229875168,0.33,0.125
1.3025893E7,324.0,64.57325228580059,61.882765086095645,1.0,0.125
1.3025894E7,309.0,77.68452010249187,58.32450609364515,0.27,0.125
1.3025895E7,308.0,209.53562321293222,56.137337115133455,0.35,0.125
1.3025896E7,294.0,79.21093538386356,55.57596374398212,0.46,0.125
1.3025897E7,327.0,64.42572406845913,58.07688211246131,0.68,0.125
1.3025898E7,299.0,84.24079193340081,55.89899903324402,0.35,0.125
1.3025899E7,315.0,82.73714834067373,55.340009042911575,0.46,0.125
1.30259E7,323.0,64.24777735671348,62.25751017327552,1.0,0.125
1.3025901E7,303.0,89.8249420698105,60.234141092644066,0.37,0.125
1.3025902E7,256.0,77.12428212545947,57.52360474347508,0.32,0.125
1.3025903E7,327.0,78.10109263173017,55.07885154187739,0.33,0.125
1.3025904E7,280.0,70.37698195827656,61.963707984612064,1.0,0.125
1.3025905E7,288.0,81.52031020708394,58.710613315419934,0.29,0.125
1.3025906E7,323.0,81.0479636011292,57.242847982534435,0.4,0.125
1.3025907E7,293.0,88.79110320393764,54.52381270336405,0.31,0.125
1.3025908E7,297.0,68.11753020027022,56.56845567974021,0.65,0.125
1.3025909E7,348.0,76.47025834977175,55.15424428774671,0.4,0.125
1.302591E7,306.0,72.17748473675017,52.672303294798105,0.32,0.125
1.3025911E7,272.0,62.98683585742764,59.25634120664787,1.0,0.125
1.3025912E7,301.0,76.35598344451697,57.330510117431814,0.37,0.125
1.3025913E7,291.0,78.23052112934727,55.18061598802812,0.35,0.125
1.3025914E7,297.0,80.46521203148414,52.421585188626715,0.3,0.125
1.3025915E7,270.0,60.99594768538661,58.97428333720505,1.0,0.125
1.3025916E7,287.0,73.11869856452006,57.79479767046095,0.42,0.125
1.3025917E7,276.0,72.65238524635389,55.627492757818665,0.35,0.125
1.3025918E7,307.0,86.10508258653033,53.958667975084104,0.38,0.125
1.3025919E7,272.0,82.64152175749953,52.609701275707,0.4,0.125
1.302592E7,285.0,58.91552139194575,59.185913935170376,1.0,0.125
1.3025921E7,288.0,99.51831176320077,56.96644216260149,0.35,0.125
1.3025922E7,283.0,101.39608917992166,54.260536159877915,0.31,0.125
1.3025923E7,279.0,85.7210537141897,51.54750935188402,0.3,0.125
1.3025924E7,278.0,59.728033623472236,55.80017887341445,0.83,0.125
1.3025925E7,307.0,77.75970783635009,53.707672165661414,0.35,0.125
1.3025926E7,321.0,80.57875835733842,52.09644200069157,0.38,0.125
1.3025927E7,292.0,72.86337775614304,50.663789845672554,0.39,0.125
1.3025928E7,299.0,75.4819942988305,50.03049247260165,0.45,0.125
1.3025929E7,293.0,56.856538420460836,56.284304031676854,1.0,0.125
1.302593E7,305.0,72.53577276274731,53.751510350251394,0.32,0.125
1.3025931E7,301.0,80.49622169085336,50.9295560568632,0.29,0.125
1.3025932E7,275.0,70.05715418231185,47.746458803309245,0.25,0.125
1.3025933E7,272.0,54.8784761135278,53.7147661537229,1.0,0.125
1.3025934E7,312.0,244.02623530525705,51.8347493383426,0.36,0.125
1.3025935E7,334.0,261.8790018201873,49.50218561811718,0.32,0.125
1.3025936E7,305.0,267.2521751448313,47.150831801256615,0.31,0.125
1.3025937E7,291.0,54.44457526457671,51.394406663369715,0.86,0.125
1.3025938E7,318.0,69.08339002656268,48.6962003135428,0.29,0.125
