block,n,f,b,g,d
1.3025623E7,310.0,59.54776957234968,41.00049078490227,0.21,0.025
1.3025624E7,315.0,56.52382881942106,42.02550305452482,1.0,0.025
1.3025625E7,295.0,52.61985752677633,42.50879633965186,0.73,0.025
1.3025626E7,304.0,63.98070140606095,42.10496277442517,0.31,0.025
1.3025627E7,278.0,47.43081346500837,43.15758684378579,1.0,0.025
1.3025628E7,296.0,77.3291978740381,42.639695801660366,0.26,0.025
1.3025629E7,312.0,64.57676325630756,42.72497519326369,0.54,0.025
1.302563E7,298.0,65.72335175250949,42.746337680860314,0.51,0.025
1.3025631E7,291.0,66.14217759501706,42.511232823615586,0.39,0.025
1.3025632E7,292.0,50.653148828977926,43.55275802779417,0.99,0.025
1.3025633E7,295.0,59.45540831596902,43.356770616669095,0.41,0.025
1.3025634E7,343.0,60.531384028700316,42.94488129581074,0.31,0.025
1.3025635E7,258.0,58.54332089070252,43.202550583585605,0.62,0.025
1.3025636E7,284.0,60.84155933026581,42.964936555375886,0.39,0.025
1.3025637E7,303.0,63.6440266547949,42.75011187259901,0.4,0.025
1.3025638E7,286.0,58.03437748004146,42.83561209634421,0.54,0.025
1.3025639E7,315.0,59.496528181622885,42.66426964795883,0.42,0.025
1.302564E7,302.0,55.06059019411926,43.1122444792624,0.71,0.025
1.3025641E7,303.0,62.0596729717725,42.70267815670941,0.31,0.025
1.3025642E7,303.0,48.99020495647899,43.151056277354854,0.71,0.025
1.3025643E7,310.0,60.837133730238214,42.65481913016527,0.27,0.025
1.3025644E7,291.0,52.10044321572914,43.37995105537808,0.84,0.025
1.3025645E7,323.0,66.65133868956063,42.989531495879675,0.32,0.025
1.3025646E7,306.0,54.79223015891774,42.688604775408514,0.36,0.025
1.3025647E7,332.0,49.13832049097919,43.26490093987653,0.77,0.025
1.3025648E7,290.0,70.53582651532284,43.26490093987653,0.5,0.025
1.3025649E7,272.0,61.8457237707633,42.91878173235752,0.34,0.025
1.302565E7,315.0,51.36963143816688,43.99175127566646,1.0,0.025
1.3025651E7,293.0,60.64115740506395,43.7497966436503,0.39,0.025
1.3025652E7,307.0,61.211543463058916,43.44354806714475,0.36,0.025
1.3025653E7,309.0,61.77102862256446,43.09599968260759,0.34,0.025
1.3025654E7,292.0,61.647177417706494,43.50541167959236,0.69,0.025
1.3025655E7,299.0,65.2014996208329,43.3096373270342,0.41,0.025
1.3025656E7,318.0,77.49715152508537,42.89819577242738,0.31,0.025
1.3025657E7,338.0,67.25026070383517,42.51211201047553,0.32,0.025
1.3025658E7,278.0,52.48502395892973,43.48989058671647,0.96,0.025
1.3025659E7,297.0,63.24335729853845,43.12022651672938,0.33,0.025
1.302566E7,324.0,68.39655682033296,42.732144478078816,0.32,0.025
1.3025661E7,300.0,57.75437754251297,42.689412333600735,0.48,0.025
1.3025662E7,284.0,56.877342857698984,42.77479115826794,0.54,0.025
1.3025663E7,298.0,61.37449742995741,42.98866511405927,0.6,0.025
1.3025664E7,324.0,61.43646229709914,42.47280113269056,0.26,0.025
1.3025665E7,314.0,51.37845439509087,43.53462116100782,1.0,0.025
1.3025666E7,293.0,66.03035751825094,43.05574032823673,0.28,0.025
1.3025667E7,310.0,71.68632608420748,42.582127184626124,0.28,0.025
1.3025668E7,279.0,63.197393624022396,42.5395450574415,0.48,0.025
1.3025669E7,263.0,58.94690107787276,42.28430778709685,0.38,0.025
1.302567E7,303.0,65.0541210373769,42.03060194037427,0.38,0.025
1.3025671E7,317.0,66.1067019382946,41.61029592097052,0.3,0.025
1.3025672E7,311.0,65.91633420582257,41.09016722195839,0.25,0.025
1.3025673E7,306.0,75.34170256873017,40.51490488085097,0.22,0.025
1.3025674E7,296.0,48.127944725333144,41.52777750287224,1.0,0.025
1.3025675E7,306.0,59.51482321342375,41.38243028161219,0.43,0.025
1.3025676E7,268.0,54.30268015770628,41.051370839359286,0.34,0.025
1.3025677E7,285.0,54.784531928467686,40.57928007470666,0.27,0.025
1.3025678E7,308.0,58.08099389743637,40.2140665540343,0.32,0.025
1.3025679E7,298.0,47.46760412411432,40.95802678528393,0.87,0.025
1.302568E7,306.0,57.16691176390978,40.67132059778694,0.36,0.025
